ngram,hawkish,dovish
표시 표 PF 구성종목,0,1
선진 아태 신흥 아시아 달러인덱스,1,0
페소 러시아 루블 원루,2,0
루피 원루,0,1
헤알 헤알 추이 멕시코 페소,0,1
지주 민자발전 석유화학 자동차부품,0,1
지원 정책 일부,0,1
추이 도표 통화정책,0,1
그린본드 채권지수 MSCI 국채,0,1
차트 선진국 MSCI 지수,0,1
전기전자 에프,1,0
광역시 미분양 주택,0,1
궁금 채권 금리,1,0
채권 전략 외채,0,1
투자 증권주 ETF,0,1
배 제외,0,1
티커 중기,1,0
배분 효과,0,1
리서치 본부 기준 리서치,0,1
외국인 기타법인 정부 사모펀드,2,0
시티 민평 부채,2,0
스프레드 미국 스프레드 신흥국 스프레드,1,1
은행채 스프레드 추이,0,3
Etf Etf 투자 증권 외채,1,0
결정 금리 금리,0,1
수로 눈,0,1
통화정책 인상,1,0
운수 창고 기계 건설기계 현대,0,1
유지 기평,2,0
고물가 저성장 티,1,0
지수 순환변동치 생산자 재고 사이클,2,0
섹터별 유통 수급 추이,1,0
견실 증가,1,0
다방면 평가 해외 크레딧 자산배분,0,1
표 fed 시장 주요,0,1
채권시장 이슈,0,1
카드채 캐피탈채 카드채 캐피탈채 국채,0,2
스프레드 추이 회사채 등급간 스프레드,0,1
낙찰 일정 단위 발행,1,0
발행 스프레드 수요예측,1,0
여전채 발행 만기 현황,1,0
지역 국가 금리 변경,1,0
싱가폴 슬로바키아 한국 스페인 스리랑카,1,0
콜롬비아 크로아티아 체코 덴마크 ECB,0,1
유로 유로 유럽 유럽,1,0
변화 변화 타이완,1,0
동향 스프레드 주요 신용스프레드 추이,0,1
조원 은행채 발행 만기,0,1
금리 국내 금리 국내 금리,0,1
생산 통안채 만기 만기 고용동향,1,0
금융채 이표채 공모,0,1
무보증 공모 무보증 공모,0,1
황원 유통시장,1,0
멕시코 페소 이탈 드 그리스,0,1
자산부채 분기 손익,0,1
평가 금리 이자 부채 이자,0,1
미국 회사채 미국 미국 회사채,0,1
배포 전송 변형 그리스 터키,1,0
스위스 터키 리라 스페인 헝가리,0,1
CRS IRS CRS 스프레드,0,1
통안채 국고채 통안채 국주 국고채,0,1
해외 국가 CDS,1,0
거래주체 특수채 순매수 추이,1,0
변동 기업명 기업명 기업명,0,1
평균 기준 무위험 국고채 금리,1,0
비 벤치마크 국고채 무위험,0,1
반복 과정 현물,1,0
채권 가치평가 방식 진행,0,1
순상환 공사채,1,0
수익 기반 약화,0,1
주요 발행 사만,0,1
신용스프레드 추이 회사채,0,1
신용평가사 긍정적 보유,1,0
발행 기초자산,0,1
동향 망 국내 채권 이미,0,1
손익 반영 신규,1,0
민평 민평 발표 민평,1,1
루피 말레이시아,0,1
슬로바키아 한국 스페인,0,1
중국 위안 홍콩 일본,0,1
아프리카 알제리 자메이카,0,1
크로나 헝가리 포린트,0,1
상향 검토 하향 검토,0,1
표 수요예측 예정 리스트 발행,2,0
조원 외국인 일평균 순매수,0,1
누적 수익률 기준 포트폴리오 성과,0,1
긍정적 철강 방송서비스 소프트웨어,2,0
금리 초읽기,2,0
채권 잔고 증가,1,0
위험 분석 진단,1,0
단위 ETF ETF,1,0
닷컴 유통 인터내셔널,1,0
조원 은행채 순발행 순상 현황,1,0
트럼프 무역 정책,0,1
유로 유로원 위안 위안,1,0
국내 경제 확장 거시정책,1,0
수정 수정 수정 수정,3,0
주택가격 평균,2,0
인플레이션 상승 상승 상승,0,1
국내 채권 국내 크레딧,2,0
국면 자산군 변동성,0,1
신용 신용 신용 신용,3,0
기계 무역 회사 판매,1,0
컨센서스 리서치 본부 리서치,1,0
주식펀드 자금 유출입 추이 금,0,1
펀드 포함 증감 국내 공모,1,0
순위 순매수 순매도 순위 순매수,2,0
금 천연가스 SP500 알루미늄 전기동,1,0
회사채 금융채 금융채,0,1
발전 전력 개발,0,1
중국 경착륙 위험,0,1
편입 신규 편입,0,1
보다 분명,0,1
지역 실적 변화,2,0
한국 멕시코 인도네시아 터키,1,0
자금흐름 지수,0,1
산업 항공기 제외,0,1
성장률 명목 성장률 유로 명목,0,1
루피 위안,0,1
달성 목표 상하 대칭 인플레이션,1,0
기대 경제 평가 평가 고용시장,0,1
자동차 판매 제조업 pmi ISM,2,0
무역 흑자 증가,0,1
규모 관세 부과,1,0
플루오린,0,1
투자 결정 고객 판단,0,1
임대 소득세 임대,0,1
인플레이션 완만 상승 소비자 물가,2,0
완화 금리 상승,0,1
그리스 필리핀,0,1
불량 백신 사태,2,0
경제주체 경제주체,0,1
중국 중국 중국 제조업,1,0
발 무역 갈등 진행,2,0
순회 수함 펀더멘털 중요도 조사,0,1
형성 새롭 위기 씨앗,0,1
컨센서스 컨센서스 컨센서스 컨센서스 유로,0,1
중국 글로벌 전략,1,0
확대 흐름 지속,1,0
기기 그룹 거리 전기,1,0
네이멍구 산업,0,1
성장률 컨센서스 컨센서스,0,1
순상환 매출 기준 매출,1,0
상각 할인 외국,1,0
대출 과거 대출 창구,0,1
시장 거래 추이 Fed,2,0
자산 보유 증권 국채,0,1
연설 한국 수출입,0,1
투자 증권 회사채,0,1
금리 점진적 하락,0,1
본부 기준 여전채 AA등급 스프레드,1,0
표준 코드 신용등급 발행일 발행,1,0
유통통화 추정,0,1
주간 주요 국채 금리 변동,0,1
전년비 소비자 신뢰지수 전월 전년,0,1
속 스프레드,1,0
구간 원형 점선,1,0
준비 고용시장 인플레이션 압력 기대,1,0
갭 지수화,1,0
차입 현금성자산,0,1
국고채 금리 상승 압력,0,1
미국 일드커브 변화,2,0
이하 이하 이하 초과 외국인,2,0
발행 만기 추이 회사채,1,0
은행 회사 여전 국고채,0,1
미국 회사채 스프레드 발행,0,1
초과 외국인 기금,1,0
인덱스 주간 수익률,0,1
fed 대비 필요 시점,0,1
대기 국내외 주요 기관,1,0
위험 기회 공존,0,1
대비 고평가 순 ETF,1,0
인도네시아 멕시코 터키,0,1
금주 비중 비중,1,0
톤 재고 출하 예정,2,0
대비 대비 대비 가격 매력,1,0
소 재고,1,0
특수채 스프레드 특수채,1,0
하향 상향 하향,1,0
순발행 순상환,0,1
회사채 등급간 스프레드 회사채 등급간,3,0
게임 솔루션 석유화학 현대,1,0
현황 특수은행 순발행 수출입 순상환,0,1
상품지수 글로벌 주식시장,0,1
경기민감 ETF,0,1
출국 트레이드 증권 리서치 본부,1,0
행위 법 금지 단위 틱,0,1
발표 한국 국가 신용등급 상향,0,1
배드뱅크 설립,1,0
지출 의견 정부,0,1
이유 금통위 선제,1,0
추경 대규모 재정 지축 확대,0,1
출범 함께,0,1
강조 애널리스트,0,1
단계 구분,2,0
강세 부정적 여건,0,1
정부 부동산 종합 대책,0,1
미국 중국 유로존,2,0
금융통화위원회 기준금리 이유 포인트,0,1
유효 구간 누적 수익,0,1
목표 중심선 안정 통화정책,0,1
권력 승계 과정 종합,1,0
계단식 조기상환 ELS 하향,0,1
기타 환율 하락세,1,0
중도 포기,0,1
은행 방카슈랑스,0,1
예 주시 말,0,1
장기 화해,2,0
과정 불가피,1,0
신용공여액,0,1
국내 신종 코로나,0,1
도소매 음식 숙박,1,0
높 정보기술,1,0
화학 산업,1,0
내년 경상,1,0
부자 투자,0,1
리코노믹스,0,1
급락 하루 반등,0,1
뒷심 발휘,0,1
활성화 차원,0,1
안내 문구,0,1
목적 주택,1,0
코스피200지수 선물 거래일 포인트,1,0
금융시장 부정적,1,0
언론 분석,1,0
포인트 미국 기준금리 인상,0,1
증권사 계약 순매도 증권사,0,1
물량 꾸준히,1,0
BBB등급 보합,0,1
제한 진단,0,1
KOSPI 달러원 국고3년 국고5년,1,0
증권사 계약 계약 순매도,2,0
지준 이상,1,0
추진 금융시장,1,0
미국 고용 기대,0,1
롱플레이 제한,1,0
다소 상회,0,1
선물사 계약 순매수 외국인 계약,0,1
시장 대비 상승 엔유로,1,0
전구간 역전폭 확대 구간,0,1
베이시스 역전폭 확대,0,1
금융위기 가장 낮,1,0
달러화 단기간,0,1
유지 구간 스프레드,1,0
CD CP 보합 고시,2,0
CRS IRS 차이 스와프베이시스 대체로,0,1
제한 외환시장 달러화,2,0
정례회의 선위 개최,0,1
커브 평탄화,2,0
외환 거래량,1,0
외국인 계약 증권사,0,1
지지 외환시장 달러화,0,1
재개 달러화,0,1
국고5년 고시금리 높,1,0
가중평균 금리 해외 경제,0,1
낮 외국인,3,0
선물 낙폭,0,1
강세 채권시장 국고채,0,1
통화정책 기조 변화 글로벌,1,0
판단 금일,0,1
미국 금리 커브,0,1
출발 주말 미국 금리,0,1
제조업 중심 산업,1,0
발생 가계,1,0
소득 이하 주택,1,0
안 대통령 고금리,0,2
경기 회복 인플레이션 기대,2,0
활동 고용 계속,2,0
은행 금리 상승,2,0
채권 잔액 파운드,0,1
대출 금리 포인트 가계 대출,0,1
평균 연말,1,0
종가 출발 환율,0,1
간략 설명,0,1
연방공개시장위원회 정책금리,0,1
전날 계약 감소 시장 채권딜러,1,0
순매수 장중 동향 국고채,1,0
중심 역전폭,2,0
약세 한국 경제,0,1
환율 거래일 환시 마감,1,0
국고30년 물 대비,1,0
주요 선물사 국채선물,0,1
시중은행 딜러 시장,1,0
밴드 상단 개별 민평,1,0
재정환율 거래 유로달러환율 거래,1,0
회사채 AA등급 낮,1,0
균치,0,1
금리 인하 입장,1,0
우려 원달러환율,2,0
다소 확대,1,0
원금 이자 이자,0,1
큰 확신,0,1
노동시장 지속,0,1
변동성 큰 식품 에너지,2,0
외국인 순매수액,0,1
평가 영국,0,1
장 경기,0,1
곳 교통 안전,1,0
비차익 순매도 전체,0,2
이상 강세,1,0
엔달러 환율 거래일 대비 거래,0,1
연내 금리 인상 발언,0,1
미국 증시 중국,1,0
발행 기준,0,1
가산금리 축소,0,1
차례 Fed,0,1
속도 경제,1,0
상태 주가,1,0
우려 보도,0,1
이전 동안,0,1
이자 지급 중단,0,1
문제 상품,1,0
사상 최대 순이익,0,1
한국 경제 위험요인,1,0
시나리오 현실화,2,0
인플레이션 고려,0,1
부담 커져,0,1
우려 장,0,1
경제 급격히,1,0
당초 희망,0,1
전문가 상반기,1,0
국채 금리 Fed,1,0
부담 이자비용,1,0
대다수 은행,0,1
지난해 물가 상승률,0,1
수모,1,0
부 주임,1,0
제외 핵심 소매,0,1
그룹 다우존스30산업평균지수 전장 대비,1,0
일부 지역 주택가격 상승,1,0
긴축 정도 소폭 축소,1,0
전 주가,0,1
통상 시차,3,0
금융지원 관련,0,1
빨라졌,1,0
사회 공헌 정제,1,0
긴,2,0
모두 순매수 전체,0,1
전날 만기,0,1
포인트 최고치,0,1
과잉 저축,0,1
법인 시행사,0,1
한은 실기,1,0
고용 주택시장,1,1
평균 거래금액,0,1
감세 지출,1,0
반영 일부,0,1
하락 다우존스30산업평균지수 전장 하락,1,0
당시 가장 높,1,0
원자재 인건비 상승,0,1
전체 사업비,0,1
전월 미국,1,0
브랜드 상품,0,1
분기 자사주,0,1
과도 정부,1,0
국내 증시 코스피지수,1,0
아파트 공급 예정,1,0
부동산 공실률,1,0
나스닥지수 다우지수 거래,1,0
같이 말 이어,0,1
기획 조사,0,1
판매 전달 대비,1,0
북해산브렌트유 가격 배럴 달러,1,0
빈틈없,1,0
ETF 하락 원달러환율,0,1
지수 상승 전환,1,0
전주 대비 낙폭,0,1
단지 속출,0,1
침체 골 깊,0,1
말 염 승환,0,1
주식 채권시장 모두,0,1
중앙은행 기준금리 인상 기조,0,1
규제 완화 수혜,1,0
황산,1,0
매주 수요일 아침 발행 코알라,0,1
기간 어치,1,0
수급 개인 홀로 어치,0,1
행동 변화,1,0
신호 시작,0,1
어떻게 설명,0,1
기업 사모펀드,1,0
농도 권역 좋 보통,1,0
안전자산 선호 차원,1,0
간밤 달러가치,1,0
충분히 제약 도달,0,1
레피 금리 인상,0,1
하단 역할,1,0
하락 마감 통안채 거래,0,1
약세 제한 모습,0,1
등락 장중 고점,1,0
생명 손보,1,0
순매도 국채선물 오후,1,0
오후 거래일 대비 장 금리,0,1
그린본드 환경,1,0
불확실성 요인 전개,1,0
기업 긴축 신용 환경,1,0
구간 역전폭 거래일 마이너스,1,0
금통위 기준금리 동결 배경,1,0
하락 실리콘밸리,0,1
속도 누적,1,0
설명 은행 딜러 오늘,1,0
거뜬,2,0
강화 정도 결정 통화정책,0,1
시기 당시,0,2
달러원환율 보합권,1,0
케이뱅크 기사 인포맥스,0,1
오전 거래일 대비 틱 외국인,2,0
시장 만기 스와프 포인트 전장,0,1
관련 한마디,0,1
매도 약세 압력 채권시장,0,1
위기 대응 정책,0,1
차입 콜,0,1
은행 딜러 전,0,1
관계 협상,0,1
하락 CD CP 보합,2,0
이례적 완화,0,1
계약 선물 계약 순매수 국채선물,0,1
통안채 발행 재정증권 발행 자금조정예금,0,1
재정방출 기금 국고여유자금,1,0
민감 수익률 전날 상승,0,1
상승 상승 집계,1,0
격차 전장,2,0
하락 도쿄,2,0
특파원 미국 연방준비제도,1,0
낮 평균,1,0
수익률 전장 하락 격차 거래일,0,1
마감 증권사 스와프,1,0
국내 최고 경제,0,1
통화정책 운용 코로나 관련 불확실성,0,2
퍼 세 타일,1,0
납입 자금조정예금 지준,0,1
외환시장 외환딜러 달러원환율 원대 등락,1,0
투자자 물가,0,1
견인 국채,1,0
엔화 국채 수익률,0,1
비농업부문 고용 증가 발표 집계,1,0
수익률 경기,1,0
금리 상승 대출 금리 상승,0,1
시장 무난,1,0
분석가 달러화,1,0
레버리지 규제,0,1
이슈 통화정책,1,0
투자등급 투자의견,1,0
주가 등락 주가,0,1
근월물 인도네시아 두바이유 현물,1,0
코스피 개인 SP500 미국,0,1
내용 의거 일제 투자,1,0
제조업 PMI 기준치 하회,0,1
금번 결정,1,0
작성 관련 외부 부당 압력,0,1
책임 최종,2,0
완벽 보장 이용 관련 투자,0,1
동행 지수 기준,1,0
생산 중국 소매 판매,0,1
스프레드 독일 독일,1,0
소프트웨어 국채,1,0
선물 신흥국,2,0
외국인 기관 SP500,0,1
코스피 축 조원,1,0
증권 경제분석 연도,1,0
비철 목재 철강,0,1
철강 건설 건축,1,0
목적 투자자 투자 판단 참고,0,1
기준 소비자 신뢰지수 축 소매,0,1
대응 기조,1,0
수소 부문 누적 자금,0,1
공정거래 주주총회,1,0
누적 자금 순유출입,1,0
현대 차우,2,0
SP 제조업 서비스업,0,1
판단 책임 내용 의거 일체,0,1
배 포 행위 법,0,1
금리 결정 입찰,1,0
리스크 잘,1,0
마감 유로달러환율 전장,0,1
거래일 대비 하락 개장 미국,1,0
고점 거래량 한국자금중개 위안 달러원,0,1
보고서 미국 기업 감원계획,1,0
공개 금융정책결정회의,0,1
금리 인하 선회,0,1
달러원환율 레인지 뉴욕 차액결제선물환 시장,1,0
급격 개선,0,1
크 저작권,1,0
부담 경감 민생 금융지원 개인사업자,0,1
개최 불공정거래,1,0
반등 원화,1,0
양상 지정학,0,1
수익률 역전폭 전주 확대,0,1
금리 하락 스프레드,1,0
약세 일본 경제,1,0
유로엔 환율 전주 대비 연속,0,1
차례 상승,0,1
만기 국고채 금리 지난주,1,0
베테랑 딜러,1,0
고조 미국 금리,0,1
통 안계 기금,1,0
금통위 앞 성장세,1,0
높 종합,2,0
딜러 매수,1,0
글로벌 변동성 확대,0,1
시장참가자 금리 인하 기대,1,0
연례 콘퍼런스,1,0
물량 역외,0,1
또 은행 딜러,0,1
미국 금리 다소,1,0
재료 다시,0,1
국고채 입찰 부진 평가,1,0
결과 계획,1,0
투자자 유가증권시장 규모 주식,0,1
고시 인민은행 달러위안 기준환율 전날,1,0
물 거래일 거래,1,0
미국 금리 인상 경로,0,1
뉴욕장 유로달러환율 거래,0,1
운용역 트럼프,0,1
트럼프 당선 시장,0,1
포인트 추이,0,1
변경 보험사,1,0
이벤트 달러원환율,1,0
후반 고점,1,0
금리 인상 경계심리,0,1
거래 다우존스,0,1
수입 보험료 증가율,1,0
고용 하방,1,0
다소 신중,1,0
참석 출국,0,1
상승 엔유로 달러환율 엔원,0,1
틱 외국인 계약 증권사,0,1
장중 대비,2,0
연준 금리 인상 달러화,2,0
요인 축소,0,1
달러화 동반 상승,0,1
끝 시중은행 딜러,1,0
한국은행 환매조건부채권 만기 지준 증가,1,0
국채선물 고점,1,0
증가 국고여유자금 환수 기타,1,0
이율 낮,1,0
강세 흐름 지속 선물 틱,0,1
매수우위 흐름 연출 금일 국채선물,1,0
자금시장 관계자 한은 RP 매각,2,0
적수 고려 시중은행 차입 수요,0,1
국채 금리 하락 외국인,0,1
다르 외국인,0,1
국채선물 범위 금요일,0,1
안전자산 선호 지속,0,1
분석 금통위원,0,1
상승 은행권 계약 순매수 외국인,1,0
시작 상승 유지 국고채 금리,0,1
미결제 수량,1,0
강하 낙찰,2,0
하락 하락 하락 CRS,1,0
수급 무난 거래일 재정방출,0,1
반응 측면,0,1
감소 요인 자금시장 관계자 통안계정,0,1
금리 개선 추진단 회의,1,0
해석 장중,0,1
하락 평가이익,1,0
채권 운용역 소수의견,0,1
채권 발행 국고채,0,1
금리 아시아 장 하락세,2,0
잉여세 시중은행,1,0
국채선물 틱차트,1,0
신흥국 신용위험,0,1
채권 운용역 국내외 금융기관,2,0
유가증권 외환 파생,0,1
금융 신종 코로나 바이러스 감염증,0,1
낙찰 금리 시장 금리,2,0
만기 통안계정 만기 통안채,0,1
NDF시장 달러원 물 최종호가 물,0,1
크 장중 동향 달러원환율,2,0
크 신종,0,1
전체 발행량,1,0
규제 무역,0,1
미국 채권시장 분위기 반영,0,1
확대 기사 인포맥스 금융 정보,0,1
거래 시작 거래일 국채,0,1
포인트 연고점,0,1
모습 증권사 채권,1,0
민평 금리 상승 거래 국채선물,2,0
대변인 중국,0,1
총력 강조,1,0
다양 리스크,1,0
금리 동안 금리,2,0
언급 크,2,0
감소 수급,2,0
국채선물 위주,0,1
가운데 주말,1,0
물 거래일 하락 물,1,0
정치 불확실성 국내,0,1
외채 매수,0,1
무역전쟁 전개,0,1
자금조정예금 기타 지준 자금시장 관계자,0,1
투자자 유가증권시장 순매수,1,0
뉴욕장 엔유로 달러환율,1,0
조정 문구,2,0
하락 낮 거래,2,0
해소 원화,1,0
좋 장중 동향,0,1
글로벌 달러가치,1,0
연준 위원 금리 전망치,0,1
증가,3,0
하방 압력,0,2
은행채 수신 상품 금리 인상,1,0
영향 시장 금리,0,1
하락세 코로나,1,0
분야 수익,0,1
기자회견 테이퍼링,0,1
S&P 지수 마감,1,0
기업 대출 대기업,0,1
폭 가계 대출,0,1
공동 주관사,0,1
많 월가,1,0
외국인 기관 수급,1,0
통화정책 향후,1,0
