ngram,hawkish,dovish
금리 선,1,0
모델하우스 오픈 예정,1,0
국내 대체투자,0,1
인수 인수,1,0
성장 크,1,0
간 월세,0,1
감소 향후,0,1
컷,0,1
주식 정리,0,1
하도 힐조,1,0
실시 최근,0,1
포인트 거래 마감,1,0
새롭 정보,0,1
신용등급 기존,0,1
일 공시 매출액,0,1
불안심리 확산,0,2
기준금리 인상 시기 불확실성,0,1
공개 금리 인상,0,1
리스크 미국 금리 인상,0,1
중국 위안화 절하 미국,1,0
사무실 사전 예약,0,1
넓 거실,1,0
빌더 개발 위탁 대한민국,0,1
기간 빙상,0,1
수요 여실 현재,0,1
바탕 직접 운영,1,0
글 렌,1,0
입금 방식,0,1
사항 입주 안정,1,0
임대 사업 발생,1,0
편의 한층,1,0
교통 여건 더욱,1,0
제한 제도,0,1
부동산 수수료 없 임대 사업,0,1
설계 임차인 매뉴얼 적용,0,1
SP500 기업 해외 매출 비중,1,0
진행 보도,1,0
공수 배럴 미국 원유 생산,1,0
집권 출범,1,0
확대 이전,1,0
대만 호주,1,0
확대 파운드,1,0
핵심 로직 도시 전년 대비,1,0
내용 뢰 정보,1,0
축소 지지,1,0
잠정치 확정치 매크로 규 미국,1,0
브레이크 발,0,1
앞 소비자 물가 상승률 지난해,1,0
fed 위원 금리 인상,0,1
베이비부머 은퇴 대물림 이동,0,1
유가 스프레드,1,0
사이클 평균,0,2
평균 가중평균,1,0
경제 채권 건설,0,1
매크로 TGIF TGIF,0,1
매크로 규 fed,0,1
아르헨티나 아르헨티나 아르헨티나,1,0
재원 재원 재원,1,0
포함 하반기,1,0
부족 주택가격,0,1
확산 확산 확산,0,1
목적 작성 어떠 경,0,1
확대 확대 확대 확대,0,1
지역 지역 지역,0,1
보유 보유비중 비중,0,1
기준 기준 기준,1,0
폴란드 폴란드,1,0
지수 식료품 비주류 음료 주류,1,0
종합 종합 종합 종합,0,1
우크라이나 우크라이나,1,0
작용 높 판단,0,1
재고 축 재고 축 아연,1,0
구리 천연가스 알루미늄 석탄 니켈,0,1
가격 등락 전주 대비,1,0
해상 원유,0,1
반영 연초,1,0
한국 중국 무역,1,0
상승 횡보,0,1
실물 심리 동반,1,0
전기 수소 차 전기,0,1
주요 국고채 금리,0,1
공급망 갈등,1,0
fed 금리 인상 기조,0,1
한국은행 인플레이션,0,1
평균 수출 무역,0,1
팀 TGIF 아파트,1,0
투자 GDP 성장기여도,0,1
음영 금리 인상,0,1
상승 지연,1,0
fed 금융상황,0,1
지수 미국 건축허가 미국 주택,1,0
종합 아시아 종합 유로존 종합,0,1
물가 매크로 리서치,1,0
하반기 물가 둔화,1,0
백관 수익률,1,0
경기 경기 경기 하방,1,0
비중 소득,1,0
누적 전년비,1,0
작성 항목,1,0
통화 국,0,1
선 선 선 선 도시,0,1
폐지 폐지 폐지,0,1
록 내용 신뢰,1,0
ETF ETF SP500,0,1
직전 가장 높,0,1
내구재 수주 월비 미국 핵심,1,0
펀더멘털 중요 의미,1,0
유로존 ecb ECB,1,0
정제유 배럴 재고 배럴,0,1
막연 공포,0,2
선행 지수 미국 제조업 PMI,0,1
도표 멕시코 BIS 자국,1,0
지수 추이 환율 절상 절하,1,0
표준편차 눈 가격 합 계산,1,0
수지 중계무역,1,0
구입 액,0,1
위안 국제화 추진,0,1
환율 절상 절하,0,1
추이 환율,1,0
GDP 추정 뉴욕 연은 GDP,0,1
상회 종합 PMI,1,0
투자 제조업 미래 설비,0,1
미국 주택 건축,0,1
위안 전치 위안 고용 임금,1,0
fed 낙관,0,1
금리 배럴 현물,0,1
환신 환신 가전 하향 가전,0,1
노동 노동 노동,0,1
사업 사업 사업,0,1
유지 미국 미국 미국,1,0
지수 하락 유로존,1,0
직전 둔화,0,1
도시 도시 도시 도시,1,0
가격 달러인덱스 역축 즈,1,0
국가 부채 국가 부채,1,0
재정 건전성 국가,1,0
참고 과거,0,1
방침 방침 방침,1,0
일드커브 추이 통안채 통안채,0,1
멕시코 MOVE지수 CRB,0,1
인플레이션 중반 소폭,1,0
최종 결정 어떠 객 주식,0,1
CRB 지수 도표 평균,1,0
없이 작성 확인 작성자 안,1,0
증권 추정,1,0
시장 전월 상회,0,1
기대 인플레이션 미시간대 소비자,1,0
영업점 포스트,0,1
주거 제외 서비스 매크로 리서치,0,1
PMI 원자재,0,1
중국 수출 경기,0,1
금리 환율 경로 형성,0,1
논란 여지,1,0
시장 크 폭 상회,0,1
확인 작성자 분석 투자자 증권,0,1
조원 철강 수출 철강,0,1
제품 영업이익 제품,0,1
화장품 화장품,0,1
수출 제품 수출,1,0
증가율 한국 수출,1,0
설비 투자 상승,0,1
GDP 상회,0,1
매크로 한국,0,1
미국 월간 소비자 물가 상승률,0,1
상반기 완만,0,1
원유 순,0,1
신뢰지수 일자리,1,0
포지션 유로,0,1
필요 보고서 기관 투자 제3자,1,0
위원 발언 연은총재,1,0
전월 비 상승 폭,0,1
광공업 생산 한국 수출,0,1
GDP 산업,1,0
집약 산업 중심,0,1
아직 어렵,1,0
투자 시기 최종 결정,1,0
배포 행위 법,1,0
정보 출처 정확 전성,0,1
리서치 유로존,1,0
정보 출처 정확,1,0
매크로 주요국 경기 점검,0,1
PCE 미국 최종 생산자,1,0
종합 지수 순환변동치 매크로,1,0
경기 서베이 한국은행,1,0
하반기 완만 상승,1,0
전월 비 기준 하락,0,1
금융 환경 위축,1,0
국내 분기 GDP 성장률,0,1
매크로 경기,0,1
중심 원자재 가격,0,1
기여 부분,0,1
임금 민간 평균 임금 생산직,1,0
중요 고용,1,0
소비 비주거,1,0
하회 기대,1,0
하락 ISM,1,0
언급 점도표,0,1
목표 PCE,0,1
위안 인도 루피,1,0
기사 참조 리서치,1,0
둔화 수급,0,1
스위스 브라질,1,0
엇,1,0
수출 미국 중국,0,1
장비 투자 감소,0,1
확인 기준,0,1
가격 상승 에너지,1,0
구인 채용 비율,0,1
중국 한국 인도,0,1
감소 정도,0,1
SP500 미국 국채,1,0
이익조정비율 중국,0,1
목표가격 유지,0,1
저작권 어떠 동의 없이,1,0
GDP 성장률 전기비 한국 GDP,0,1
수출 증가율 추이,1,0
변화 ECB,0,1
PMI 유로존 소매 판매,1,0
표 트럼프,1,0
신선식품 에너지 제외,0,1
재고 매크로,1,0
제조업 PMI SP 글로벌 서비스업,1,0
증가율 출하 증가율,0,1
기대 점진적,0,1
소진 지준,0,1
앞서 설명,1,0
컨센서스 전치 잠정치 중국,1,0
주식시장 밸류에이션 에너지,1,0
가격 스타일 수익률 성장,0,1
가스 요금 인상 가공식품 가격,1,0
낙관 매도 공포 매수,0,1
시작 높 유지,1,0
인상 속도조절 ecb 통화 긴축,0,1
러시아 우크라이나 전쟁 경제 야기,0,1
정책 정책 정책 정상화 정상화,0,1
조치 방역,0,1
기관 부채 원금 상환,1,0
부품 이치 엠 엠 해운,0,1
미국 기대 현실 고용,0,1
회사채 국채 스프레드 추이,0,1
금주 수요일 금리 변동,0,1
기업 수출입은행,0,1
내재 등급 신용평가사,1,0
회사 채권 등급,0,1
스프레드 미국 하이일드 에너지섹터,0,1
위안 위안 외채,0,1
디스플레이 철강 레저,1,0
절대 금리 운영 민평 운영,0,1
조원 특수채 발행 특수채 만기,0,1
등급 실제로 시장 거래 금리,0,1
발전 한국 서부 발전 한국,0,1
금리 금리 러시아 러시아,0,1
스튜디오 방송 제작 렌터카,0,1
운영 신종 영구 콜 절대,0,1
가격 주요 ETF 가격 관련,1,0
목재 석유화학 석유화학 화학 석유화학,1,0
금리 헤알 헤알,0,1
현물 구리 물 주간,0,1
정 금리 가정,0,1
기준 리서치 본부 기준 AAA등급,1,0
유로 금 비,1,0
이슈 신용등급,0,1
동결 만장일치 ff 목표 금리,0,1
신탁 정유 석유화학,1,0
상환 에스 에코 플랜트,0,1
전략 장기 성과 추이 단기,1,0
은행 예금 추이 ff,1,0
결정내용 금리,1,0
해년 ECB 당월 투표 보유,1,0
상환 인터내셔널 미발표 민평 미발표,1,0
합계 수입,1,0
평균 물가 상승률 물가,0,1
금리 비교 주요국 만기,0,1
종료 의견,0,1
상환 등급,0,1
상환 미발표 미발표,1,0
AA등급 스프레드 하락 여전채 AA등급,0,1
중립 뉴트럴 악화 부정적,1,0
구분 개선 중립 뉴트럴 악화,1,0
회사 스프레드 여전채 회사채 회사채,0,1
전세가격 오름,1,0
CRS 스프레드 민평,1,0
해외 주요국 금리,1,0
케냐 리비아 나이지리아 시리아 파운드,0,1
싱가폴 슬로바키아 한국 스페인,0,1
루블 스웨덴 크로나 터키 리라,1,0
글로벌 크레딧 글로벌,0,1
변화 변화 변화 호주 오스트리아,1,0
현물 투자자 매매동향 국채선물,0,1
추이 이하 초과 이하 초과,0,1
스프레드 황원,0,2
회사채 등급별 거래,0,1
금융채 이표채,1,0
섹터별 투자전략 여전채,0,1
공제 외국인 기타법인,0,1
채권 금리 등락 국고채 기준,1,0
국고채 투자자 국채 선물 순매수,0,1
급락 트레이드 증권 리서치,0,1
과거 과거 치과 거치,0,1
보험사 우량 보험사,1,0
동향 투자자 매매 현황,1,0
크로네 해외,1,0
변경 구분 구분 구분 등급,0,2
핑 폴라리스,0,1
발행주체 발행주체,1,0
특수채 은행채 은행채 은행채 은행채,0,1
커브 변동 여전채 스프레드 커브,0,1
보수 현실 특정,0,1
벤치마크 국고채 무위험,1,0
추이 민평 평균,1,0
은행채 은행채 은행채 산금채,0,1
규모 월요일,1,0
위주 접근 필요,0,1
기업 부도율 하이일드 스프레드,1,0
순발행 조원 신종,1,0
그리스 홍콩,0,1
스프레드 국고채 국고채 국고채 스프레드,1,0
우르 페소 파라과이,1,0
미매각 추이 A등급 회사채 미매각,1,0
기준 이상거래 특수채 발행 만기,1,0
멕시코 물가,0,1
합산 계산 가장 단순 강건,0,1
검증 목적인 투자 채권 수익률,0,1
공사채 평균,1,0
예정 표 회사채 수요예측,1,0
월간 특수채 스프레드 변화 월간,1,0
건수 국고채 입찰 만기,0,1
등에,1,0
회복 회복 회복 기대,1,0
하반기 경제 주식,1,0
보유자 주택 매입,1,0
국가 국가 국가 경제,1,0
하락 절대,1,0
화학 철강 건설,1,0
신흥 국채 크레딧 크레딧,0,1
금리 금리 하락 하락,0,1
센터 미래 서치 센터,0,1
미래 서치 센터 미래 서치,1,0
전략 국내 업종별 PER 기준,0,1
주식양도 차익 과세 스튜어드십코드,1,0
유가 하락 원유,0,2
스위스 프랑 호주달러 달러인덱스 원달러,1,0
주식형 수익증권 펀드 포함 증감,0,1
이동평균 이동평균 거래대금 이동평균,0,1
중요 경제 표시 경제,0,1
거래소 증감 신용융자 코스닥,1,0
가권지수 후구퉁 수익률 후구퉁 수익률,0,1
MSCI 신흥국 다우존스 나스닥 MSCI,0,1
여전채 회사채 국채 국채,0,1
등락 에너지,0,1
직책 담당,1,0
기관 코스피,0,1
상승률 컨센서스 선행 명목,0,1
국가 누적 채권,1,0
자금흐름 제공 해당,0,1
대내외 하방 위험,1,0
터키 누적 브라질 중국 인도,0,1
경기 펀더멘털 요인 개선 지수,1,0
PCE 물가 하향,1,0
관계 중요,0,1
일자리 증가 견 진행 경제,0,1
실제 기대 경제 평가,0,1
결과 관련 법 분쟁,0,1
정보 계량 모델,1,0
찬성 찬성 찬성,0,1
미국 금리 추이 미국,1,0
세계 면적 평방 킬로,0,1
수익성 수익성 수익성,0,1
fed 보유자산 축소,1,0
조약 조약,0,1
선언 선언,0,1
지수 확산 지수 추이,0,1
분배 방식,0,1
대차대조표 채권 ff 시장 거래,0,1
시차 오차 중앙은행 스왑 자산,0,1
독립 에너지,0,1
현금 현금성자산 준비금,1,0
대규모 순손실,1,0
스프레드 조원,0,1
구분 금리 신용스프레드 금리 변동,1,0
통안채 대비 스프레드 기준 주요,0,1
채권 표 중앙은행,0,1
금리 대부분 하락,0,1
주요 기업 회사채,0,1
하락 크레딧,1,0
수급 외국인 원화채권 수급 동향,1,0
관련 당국자 발언 주요 내용,1,0
한국 국고채 입찰 유로존,1,0
공사 은행 회사 여전 국고채,1,0
만기 축 순발행 축 발행,0,1
증가 재무 안정성,1,0
마감 스프레드,1,0
미국 국채 기준,1,0
증가 신용스프레드,0,1
스프레드 추이 여전채 회사채,0,1
회사채 채권 장외시장,0,1
관련 ETF 전략,1,0
상업 상업 달러인덱스 비 상업,1,0
신흥국 일본 제외 아시아,1,0
표 글로벌 주간,0,1
대비 대비 통화 비,1,0
지역 유입,0,1
수급 심리 모멘텀 주가,0,1
매크로 채권시장 동향,1,0
전환기 최초,0,1
문구 삭제 삭제 삭제,0,1
밴드 밴드 밴드 밴드,1,0
공사채 금융채 회사채 크레딧 비중,0,1
알루미늄 재고 현황 가격,1,0
재고 현황 단위 톤,0,1
상업 캐나다,1,0
신발 제조,0,1
발행시장 도표,0,1
특수은행 순발행,1,0
발행 만기금액 참여금액,0,1
동월 물 대비,1,0
발행 잔액 조원 조원 은행채,1,0
수출 수입 실물,0,1
한국은행 소비자 물가 상승률,0,2
출처 참고 특정 주식 투자,0,1
달러인덱스 배럴 원달러,1,0
유럽 재정위기 우려 완화,1,0
반대 기타,1,0
물 최종호가 스와프,1,0
마감 밤사이,0,1
마련 신정부 출범 내년,1,0
밑 사이,0,1
고시금리 기준 한경,1,0
높 스페인,1,0
사람 이자,0,1
전문가 해외,1,0
유로존 재정위기 우려,0,1
전년 동기 대비 전기,0,1
설명 연말 원달러환율 정도 그렇게,1,0
정책 우선순위 바람직 그렇게,0,1
유동성 관리 기타 한국,0,1
세미나 행사 한경,1,0
물가지수 개편 소비자 물가 상승률,0,1
내년 분기 지속 내년 상반기,1,0
장중 온스 달러,1,0
원달러환율 정도,1,0
내년 분기 국내 경제,0,1
북한 국제,0,1
경험 투자자,0,1
숙박 음식점 업종,1,0
코스피 한때,1,0
전날 포인트 전날 미국 뉴욕증시,0,1
영업이익 순이익 모두,1,0
정보 금융,0,2
제한 손실,0,1
투자자 책임 원칙,0,1
상품 불완전판매,1,0
장기 해외,0,1
보장자산,1,0
원인 한국,0,1
기본 방침,1,0
주택시장 관련,0,1
실업률 여전히 높,1,0
MLP펀드,1,0
생각 사회,0,1
농협 금융 계열사,1,0
순위 계단,0,1
대비 낮 통안채 금리,1,0
환시 전문가,1,0
종합 소비자,1,0
설명 CRS IRS 차이,0,1
경제 부진 모습,1,0
외환딜러 역외 차액결제선물환,1,0
예정액 배,1,0
유동성 풍부 상태,1,0
중심 증가 규모,0,1
주목 증권사 채권딜러,1,0
양호 자금 수급 전날,1,0
입찰 자금 자금시장 관계자 당일,0,1
만기 구성,1,0
달러화 오전 대비 하락,0,1
미국 민간 부문 고용,0,1
폭 다소 확대,0,1
거래 증권 선물사 계약,0,1
공급 통안채 발행 통안계정,0,1
마감 달러화 저점 고점 시장,0,1
감소 오후,1,0
조정 재료,0,1
구성 작가 연출 주간 전망대,0,1
완화정책 단행,0,1
약세 계약,0,1
통안채 금리 하락 하락 만기,0,1
낮 오름세 지속,1,0
대상 진행 설문조사 결과,0,1
고점 전망치,1,0
민감 모습,1,0
역전폭 소폭 축소,1,0
관심 집중 채권시장,0,1
가량 기준금리,0,1
저축은행 건전성,1,0
위기 재현,0,1
줄곧 유지,1,0
물가 기준치 설정,0,1
군도,1,0
환율 갈등,0,1
기준금리 인상 횟수 연말 기준금리,0,1
도크 기여,0,1
아일랜드 이탈리아,1,0
높 만기 회사채 BBB등급,1,0
노동시장 빠르,0,1
금리 실시간 서비스 국가,0,1
유로달러환율 거래,1,0
인상 시간,1,0
일본은행 이틀 금융정책결정회의,1,0
인상 디플레이션,0,1
자산 가격 상승 금융 불균형,1,0
대비 주택담보대출,0,2
임금 인상 일반직,1,0
일치 인플레이션,0,1
완충 자본 부과,1,0
기준금리 동결 금통위,0,1
저축은행 영업 정지,1,0
큰 에너지 식료품,1,0
일본 증시 상장,1,0
높 대출 한도,0,1
닷컴 뉴스,0,1
뱅크 제공,1,0
차례 인상 차례,0,1
상승 장 지수 포인트,1,0
대만 가권지수 전날,0,1
금리 상승 재정,0,1
지난달 독일,1,0
크 성장률,0,1
대신 달러,1,0
내년 유로존,0,1
지적 리서치,1,0
흔한,1,0
신용등급 회사,1,0
국민 반대,1,0
지수 나란히,0,1
장 한국,0,2
가뭄 현상,0,1
지난해 유가증권시장,1,0
수익성 기업,0,1
사례 드물,1,0
충격 덜,0,1
금리 국채 금리 거래,1,0
FTSE 러셀 한국,0,1
능력 지역,1,0
소매 판매 전월 대비 상승,1,0
장중 신고가 경신,0,1
노력 더욱,0,1
연방공개시장위원회 회의 기준금리 인하,0,1
해석 달러화,1,0
시세 조회 가능 주거 오피스텔,0,1
주택가격 상승세 가계,0,1
신 딤,0,1
단기채 위주,0,1
만기 이상 장기,1,0
등락 약세,0,1
흐름 Fed,1,0
오름세 포인트,0,1
코픽스 가산금리,0,1
닥터 민평 기준 장내 국고채,1,0
공화당 상하원 장악,0,1
잉여 자본 주주 환원,0,1
이미 트럼프,0,1
내년 비율,0,1
부동산 PF 수수료,0,1
가파르 장기물,1,0
적극적 시장 안정,1,0
미국 금리 마감 통화정책 민감,0,1
검색 가입 마켓 리더,1,0
유지 분기 실적,1,0
미국 실업률 최저치,0,1
미국 연방예금보험공사,0,1
순매수 외국인 기관 어치 순매도,1,0
공개 가장,1,0
요양 서비스,0,1
유입 지역,0,1
기준 배당,0,1
과정 완화 정도,1,0
생색,0,1
저평가 기업,1,0
부동산중개업,0,1
전구간 상승 회사채,1,0
큰 탓,0,1
혼란 Fed,1,0
예 미국,1,0
적어도 단기,0,1
리서치 전략가,1,0
지금 다시,1,0
낙관론 퍼지,0,1
평균 주식,0,1
경제 신문 면,1,0
연장 호재,1,0
이전 주가,0,1
사이 Fed,1,0
매물 지난달,1,0
금리 오랫동안 유지,0,1
주도 크,0,1
록 이코노미스트,1,0
기본 가정,0,1
화요일 미국,1,0
부정행위,0,1
탄핵 절차,1,0
대상 다양 관점,0,2
재판관 임명,0,1
사진 뉴스 정부,1,0
많이 이제,1,0
경제 주기,1,0
높 시간,0,1
파이어,0,1
이상 상회,1,0
국채 지수 가입,0,2
하락 경기 둔화 우려,1,0
다시 상향,0,1
안정 없이,0,1
아시아 유럽 미국 국내 시간,1,0
스와프베이시스 역전폭 구간 확대 구간,0,1
현지 시간 오후 기준 작성,0,1
추경 현실화,0,1
동의 입장,1,0
경기 둔화 금리 인상,1,0
지수 잠정,0,1
근원 월간 상승률,1,0
기준 중앙정부 채무,0,1
통화정책 적절 기조,1,0
자본 스트레스 완충 자본,0,2
방향 미국 국채,1,0
사태 전,1,0
모습 기사 인포맥스 금융 정보,1,0
업계 진행,0,1
환율 상승 주요,1,0
집계 코스피 전장,0,1
국내 경제 성장률 낮,1,0
금리 하락 최종,1,0
마감 유로달러환율 달러위안 환율,0,1
국고채 금리 연동,0,1
모습 채권시장 국채선물 오후 틱,0,1
